Word,Tag,Index,Polarity,Positive,Negative,Objective
lead_astray,v,03,negative,0.0,1.0,0.0
admonisher,n,01,positive,0.25,0.0,0.75
leger,n,01,objective,0.0,0.0,1.0
hardy,a,01,positive,0.75,0.0,0.25
assessment,n,01,objective,0.0,0.0,1.0
potbelly,n,01,objective,0.0,0.0,1.0
menial,a,01,negative,0.0,0.25,0.75
moon-curser,n,01,negative,0.0,1.0,0.0
advance,v,05,objective,0.0,0.0,1.0
forbidding,a,02,negative,0.0,1.0,0.0
rigid,a,03,negative,0.0,1.0,0.0
snug,a,04,positive,1.0,0.0,0.0
safety,n,04,objective,0.0,0.0,1.0
volatile,a,01,objective,0.0,0.0,1.0
live,a,09,objective,0.0,0.0,1.0
nest,n,02,objective,0.0,0.0,1.0
specific,n,01,objective,0.0,0.0,1.0
rotten,a,03,negative,0.0,1.0,0.0
progression,n,02,objective,0.0,0.0,1.0
interest,n,04,objective,0.0,0.0,1.0
peppery,a,01,objective,0.0,0.0,1.0
untrusty,a,01,negative,0.0,1.0,0.0
net,n,06,objective,0.0,0.0,1.0
contemn,v,01,negative,0.0,1.0,0.0
thump,n,01,objective,0.0,0.0,1.0
theoretical,a,03,objective,0.0,0.0,1.0
mangle,v,03,negative,0.0,1.0,0.0
envision,v,01,objective,0.0,0.0,1.0
century,n,02,objective,0.0,0.0,1.0
korea,n,01,objective,0.0,0.0,1.0
goodness,n,02,positive,1.0,0.0,0.0
gracious,a,02,positive,1.0,0.0,0.0
curve,v,03,objective,0.0,0.0,1.0
glint,n,01,objective,0.0,0.0,1.0
yelp,n,01,objective,0.0,0.0,1.0
in_advance,a,01,objective,0.0,0.0,1.0
desert,v,01,negative,0.0,1.0,0.0
nastiness,n,02,negative,0.0,1.0,0.0
fine-tune,v,01,positive,1.0,0.0,0.0
hawaii,n,02,objective,0.0,0.0,1.0
congress,n,04,objective,0.0,0.0,1.0
expense,n,02,negative,0.0,1.0,0.0
so,r,07,objective,0.0,0.0,1.0
safety,n,06,objective,0.0,0.0,1.0
korean_peninsula,n,01,objective,0.0,0.0,1.0
pliant,a,02,positive,1.0,0.0,0.0
mark,n,02,objective,0.0,0.0,1.0
toss,v,05,objective,0.13,0.13,0.74
round,v,03,objective,0.0,0.0,1.0
federal,a,02,objective,0.0,0.0,1.0
in_order,a,02,positive,0.5,0.0,0.5
gravel,v,03,negative,0.0,0.75,0.25
pot,n,03,objective,0.0,0.0,1.0
frightful,a,01,negative,0.0,1.0,0.0
angelic,a,03,positive,1.0,0.0,0.0
piquancy,n,01,objective,0.0,0.0,1.0
recoil,v,02,objective,0.0,0.0,1.0
good,a,15,positive,1.0,0.0,0.0
scrunch,v,01,objective,0.0,0.0,1.0
untoward,a,02,negative,0.0,1.0,0.0
misbegot,a,01,negative,0.0,1.0,0.0
considered,a,02,positive,0.5,0.0,0.5
bubble,v,02,objective,0.0,0.0,1.0
mass_murder,n,01,negative,0.0,1.0,0.0
torture,n,01,negative,0.0,1.0,0.0
match,n,06,positive,1.0,0.0,0.0
collectively,r,01,objective,0.0,0.0,1.0
get_ahead,v,01,positive,0.75,0.0,0.25
advance,n,05,objective,0.0,0.0,1.0
baffle,v,01,negative,0.0,0.75,0.25
execution,n,07,negative,0.0,1.0,0.0
overwhelming,a,01,objective,0.38,0.38,0.24
corn,n,03,objective,0.0,0.0,1.0
give_up,v,02,negative,0.0,0.25,0.75
rag,n,04,objective,0.0,0.0,1.0
guilt,n,01,negative,0.0,1.0,0.0
sheet,v,02,objective,0.0,0.0,1.0
confectionery,n,01,objective,0.0,0.0,1.0
nest,n,03,positive,1.0,0.0,0.0
able-bodied,a,01,positive,1.0,0.0,0.0
plural_form,n,01,objective,0.0,0.0,1.0
judicious,a,02,positive,1.0,0.0,0.0
suit,n,02,objective,0.0,0.0,1.0
union_soldier,n,01,objective,0.0,0.0,1.0
thrive,v,02,positive,1.0,0.0,0.0
fake,a,01,negative,0.0,1.0,0.0
arch,n,02,objective,0.0,0.0,1.0
precis,n,01,objective,0.0,0.0,1.0
circle,n,02,objective,0.0,0.0,1.0
atrophy,n,01,negative,0.0,1.0,0.0
in_collaboration,r,01,positive,0.25,0.0,0.75
advance,v,06,positive,0.75,0.0,0.25
demand,v,01,negative,0.0,0.75,0.25
interest,v,02,objective,0.0,0.0,1.0
beforehand,a,01,positive,0.25,0.0,0.75
perceivable,a,02,positive,0.25,0.0,0.75
catch,n,07,objective,0.0,0.0,1.0
nest,v,02,objective,0.0,0.0,1.0
murder,n,01,negative,0.0,1.0,0.0
real,a,09,objective,0.0,0.0,1.0
sweet,a,02,positive,1.0,0.0,0.0
investment,n,01,objective,0.0,0.0,1.0
slay,v,01,negative,0.0,1.0,0.0
cash_advance,n,01,objective,0.0,0.0,1.0
play,v,11,positive,1.0,0.0,0.0
bureau,n,02,objective,0.0,0.0,1.0
successfulness,n,01,positive,1.0,0.0,0.0
stick,v,17,negative,0.0,0.75,0.25
mainsheet,n,01,objective,0.0,0.0,1.0
line,n,17,objective,0.0,0.0,1.0
pain,v,02,negative,0.0,1.0,0.0
overwhelm,v,03,negative,0.0,0.25,0.75
phrase,n,03,objective,0.0,0.0,1.0
wise_to,a,01,positive,0.5,0.0,0.5
why,r,01,objective,0.0,0.0,1.0
runner,n,04,objective,0.0,0.0,1.0
pension,n,01,objective,0.0,0.0,1.0
supervise,v,02,objective,0.125,0.125,0.75
volunteer,v,01,positive,0.25,0.0,0.75
beneficent,a,02,positive,1.0,0.0,0.0
demand,v,06,objective,0.0,0.0,1.0
term,v,01,objective,0.0,0.0,1.0
scorn,v,01,negative,0.0,1.0,0.0
purpleness,n,01,objective,0.0,0.0,1.0
monitor,n,07,objective,0.0,0.0,1.0
upright,a,02,positive,1.0,0.0,0.0
misbehaviour,n,01,negative,0.0,1.0,0.0
convince,v,01,positive,0.5,0.0,0.5
rebound,v,01,objective,0.0,0.0,1.0
killer,n,02,negative,0.0,1.0,0.0
arab_republic_of_egypt,n,01,objective,0.0,0.0,1.0
grab,n,02,objective,0.0,0.0,1.0
trigger,v,01,objective,0.0,0.0,1.0
able,a,01,objective,0.0,0.0,1.0
murder,v,01,negative,0.0,1.0,0.0
uncompromising,a,01,objective,0.375,0.375,0.25
nurture,n,01,objective,0.0,0.0,1.0
corn,v,02,objective,0.0,0.0,1.0
tea_cozy,n,01,objective,0.0,0.0,1.0
involve,v,04,objective,0.125,0.125,0.75
cheer,v,01,positive,1.0,0.0,0.0
anguish,v,02,negative,0.0,1.0,0.0
dollar_sign,n,01,negative,0.0,0.25,0.75
skunk,n,03,objective,0.0,0.0,1.0
refine,v,03,positive,0.25,0.0,0.75
stephen_foster,n,01,objective,0.0,0.0,1.0
polish,n,03,objective,0.0,0.0,1.0
dedicate,v,02,objective,0.0,0.0,1.0
globe,n,02,objective,0.0,0.0,1.0
science,n,01,objective,0.0,0.0,1.0
pull_ahead,v,01,positive,0.75,0.0,0.25
submerge,v,02,negative,0.0,0.25,0.75
daybook,n,02,objective,0.0,0.0,1.0
wantonness,n,01,negative,0.0,0.75,0.25
recoil,v,03,objective,0.0,0.0,1.0
shitty,a,01,negative,0.0,1.0,0.0
mesh_topology,n,01,objective,0.0,0.0,1.0
embellished,a,01,negative,0.0,0.75,0.25
recreate,v,04,objective,0.0,0.0,1.0
progress,n,03,objective,0.0,0.0,1.0
good,a,06,positive,1.0,0.0,0.0
marker,n,02,objective,0.0,0.0,1.0
set_ahead,v,01,objective,0.0,0.0,1.0
real,r,01,objective,0.0,0.0,1.0
affirmation,n,03,objective,0.0,0.0,1.0
suit,n,04,objective,0.0,0.0,1.0
yearn,v,03,positive,1.0,0.0,0.0
regular_recurrence,n,01,objective,0.0,0.0,1.0
catch,v,15,objective,0.0,0.0,1.0
bollock,n,01,objective,0.0,0.0,1.0
asshole,n,01,negative,0.0,1.0,0.0
pose,v,06,negative,0.0,0.75,0.25
assuage,v,03,positive,1.0,0.0,0.0
contradiction,n,03,negative,0.0,0.25,0.75
spring,v,03,objective,0.0,0.0,1.0
massacre,n,01,negative,0.0,1.0,0.0
transom,n,02,objective,0.0,0.0,1.0
spurious,a,02,negative,0.0,1.0,0.0
prosperity,n,01,positive,1.0,0.0,0.0
in_the_first_place,r,02,objective,0.0,0.0,1.0
refine,v,05,negative,0.0,0.25,0.75
fanlight,n,01,objective,0.0,0.0,1.0
project,v,10,objective,0.0,0.0,1.0
emphasise,v,01,objective,0.13,0.13,0.74
rhythm,n,02,objective,0.0,0.0,1.0
repair,v,05,positive,1.0,0.0,0.0
advance,n,03,objective,0.13,0.13,0.74
trip,v,04,objective,0.0,0.0,1.0
ball,n,03,objective,0.0,0.0,1.0
purple,v,02,objective,0.0,0.0,1.0
surround,v,01,objective,0.0,0.0,1.0
yield,n,02,objective,0.0,0.0,1.0
sex_act,n,01,objective,0.0,0.0,1.0
throw,v,07,objective,0.0,0.0,1.0
jussive_mood,n,01,objective,0.0,0.0,1.0
suspend,v,02,objective,0.0,0.0,1.0
stout,a,03,positive,0.75,0.0,0.25
thud,v,01,objective,0.0,0.0,1.0
canvass,n,03,objective,0.0,0.0,1.0
lousy,a,01,negative,0.0,1.0,0.0
spark,n,06,objective,0.0,0.0,1.0
item,n,03,objective,0.0,0.0,1.0
static,a,03,objective,0.0,0.0,1.0
boot,v,01,objective,0.0,0.0,1.0
condemnable,a,01,negative,0.0,1.0,0.0
desolate,a,02,negative,0.0,1.0,0.0
subsequent,a,01,objective,0.0,0.0,1.0
demand,v,02,objective,0.125,0.125,0.75
arc,n,01,objective,0.0,0.0,1.0
take_a_hop,v,01,objective,0.0,0.0,1.0
centred,n,01,objective,0.0,0.0,1.0
runner,n,06,objective,0.0,0.0,1.0
whoreson,n,02,negative,0.0,1.0,0.0
untrustworthy,a,01,negative,0.0,1.0,0.0
flicker,n,01,objective,0.0,0.0,1.0
approach,n,06,objective,0.13,0.13,0.74
supercharge,v,01,objective,0.0,0.0,1.0
adept,a,01,positive,1.0,0.0,0.0
affliction,n,01,negative,0.0,1.0,0.0
winding-clothes,n,01,objective,0.0,0.0,1.0
permutation,n,01,objective,0.0,0.0,1.0
pliable,a,02,positive,1.0,0.0,0.0
imperative,a,02,objective,0.0,0.0,1.0
professional_dancer,n,01,objective,0.0,0.0,1.0
electric_discharge,n,01,objective,0.0,0.0,1.0
thorax,n,02,objective,0.0,0.0,1.0
put_off,v,03,negative,0.0,1.0,0.0
plane,n,02,objective,0.0,0.0,1.0
trap,n,07,objective,0.0,0.0,1.0
norm,n,02,objective,0.0,0.0,1.0
refinement,n,01,positive,1.0,0.0,0.0
purple,a,01,objective,0.0,0.0,1.0
encircle,v,02,objective,0.0,0.0,1.0
dedicate,v,04,objective,0.0,0.0,1.0
ugly,a,06,negative,0.0,1.0,0.0
volatile,n,01,objective,0.0,0.0,1.0
concern,v,02,objective,0.0,0.0,1.0
hi,n,02,objective,0.0,0.0,1.0
glob,n,01,objective,0.0,0.0,1.0
cadre,n,01,objective,0.0,0.0,1.0
get_along,v,03,positive,1.0,0.0,0.0
misuse,n,01,negative,0.0,1.0,0.0
fudge,v,01,negative,0.0,1.0,0.0
articulatio_talocruralis,n,01,objective,0.0,0.0,1.0
sob,n,02,negative,0.0,1.0,0.0
grampus,n,01,objective,0.0,0.0,1.0
marker,n,03,objective,0.0,0.0,1.0
gallantry,n,01,positive,1.0,0.0,0.0
investiture,n,02,objective,0.0,0.0,1.0
cycle,n,01,objective,0.0,0.0,1.0
uniform,a,02,objective,0.0,0.0,1.0
trigger_off,v,01,objective,0.0,0.0,1.0
misanthropical,a,01,negative,0.0,1.0,0.0
ankle_joint,n,01,objective,0.0,0.0,1.0
ease,v,03,positive,1.0,0.0,0.0
bathe,v,02,positive,0.25,0.0,0.75
transom_window,n,01,objective,0.0,0.0,1.0
suitable,a,04,positive,1.0,0.0,0.0
promote,v,02,positive,1.0,0.0,0.0
yen,v,01,negative,0.0,0.75,0.25
cosy,a,01,positive,1.0,0.0,0.0
term,n,05,objective,0.0,0.0,1.0
draw_close,v,01,positive,0.25,0.0,0.75
thing,n,11,objective,0.375,0.375,0.25
lucille_ball,n,01,objective,0.0,0.0,1.0
wasting,n,02,negative,0.0,1.0,0.0
corn_whisky,n,01,objective,0.0,0.0,1.0
circle,n,03,objective,0.0,0.0,1.0
liquor,n,02,objective,0.0,0.0,1.0
sincere,a,01,positive,1.0,0.0,0.0
tempest,n,01,negative,0.0,1.0,0.0
arc,v,01,objective,0.0,0.0,1.0
pot,n,01,objective,0.0,0.0,1.0
on_an_individual_basis,r,01,objective,0.0,0.0,1.0
rootage,n,03,objective,0.0,0.0,1.0
locoweed,n,02,objective,0.0,0.0,1.0
origin,n,05,objective,0.0,0.0,1.0
illiterate,a,02,negative,0.0,0.25,0.75
mexican_valium,n,01,negative,0.0,1.0,0.0
view,v,03,objective,0.0,0.0,1.0
reject,v,04,negative,0.0,1.0,0.0
woe,n,01,negative,0.0,1.0,0.0
thing,n,01,objective,0.25,0.25,0.5
wiseness,n,01,positive,1.0,0.0,0.0
government_activity,n,01,objective,0.0,0.0,1.0
shit,n,05,negative,0.0,1.0,0.0
feign,v,01,negative,0.0,1.0,0.0
able,a,04,positive,1.0,0.0,0.0
phoney,a,01,negative,0.0,1.0,0.0
vertical,n,02,objective,0.0,0.0,1.0
polish,a,01,objective,0.0,0.0,1.0
together,r,03,objective,0.0,0.0,1.0
rhythm,n,03,objective,0.0,0.0,1.0
mortise_joint,n,01,objective,0.0,0.0,1.0
relation,n,05,objective,0.0,0.0,1.0
term,n,01,objective,0.0,0.0,1.0
tempest,n,02,negative,0.0,0.75,0.25
sensible,a,02,objective,0.0,0.0,1.0
good,a,18,positive,1.0,0.0,0.0
unentitled,a,01,negative,0.0,0.5,0.5
yelp,v,01,objective,0.0,0.0,1.0
cell,n,03,objective,0.0,0.0,1.0
indispensable,a,03,negative,0.0,0.25,0.75
moon_curser,n,01,negative,0.0,1.0,0.0
assessment,n,03,objective,0.0,0.0,1.0
olympian,a,03,positive,1.0,0.0,0.0
deceive,v,02,negative,0.0,1.0,0.0
good-humored,a,01,positive,1.0,0.0,0.0
term,n,07,objective,0.0,0.0,1.0
tale,n,01,objective,0.0,0.0,1.0
discard,v,01,objective,0.13,0.13,0.74
godforsaken,a,02,negative,0.0,1.0,0.0
pall,n,02,objective,0.0,0.0,1.0
bewilder,v,01,negative,0.0,0.75,0.25
long,v,01,objective,0.375,0.375,0.25
journal,n,03,objective,0.0,0.0,1.0
union,a,01,objective,0.0,0.0,1.0
combustion,n,03,objective,0.0,0.0,1.0
the_pits,n,01,negative,0.0,1.0,0.0
terminal_figure,n,01,objective,0.0,0.0,1.0
wonder,n,01,positive,1.0,0.0,0.0
standing,a,04,objective,0.0,0.0,1.0
vex,v,05,negative,0.0,0.75,0.25
repercussion,n,02,objective,0.0,0.0,1.0
nestle,v,01,positive,0.25,0.0,0.75
overpowering,a,01,objective,0.38,0.38,0.24
liquor,n,03,objective,0.0,0.0,1.0
shroud,n,03,objective,0.0,0.0,1.0
word,v,01,objective,0.0,0.0,1.0
horrifying,a,01,negative,0.0,1.0,0.0
nuptials,n,01,objective,0.0,0.0,1.0
monitor_lizard,n,01,objective,0.0,0.0,1.0
ocean,n,01,objective,0.0,0.0,1.0
drab,a,03,negative,0.0,1.0,0.0
boost,v,04,objective,0.0,0.0,1.0
bogus,a,01,negative,0.0,1.0,0.0
actual,a,03,objective,0.25,0.25,0.5
fault,n,05,negative,0.0,1.0,0.0
circle,n,07,objective,0.0,0.0,1.0
bastard,n,01,negative,0.0,1.0,0.0
musical_phrase,n,01,objective,0.0,0.0,1.0
shark,v,02,objective,0.0,0.0,1.0
bubble,n,04,objective,0.0,0.0,1.0
alleviate,v,01,positive,1.0,0.0,0.0
federal_official,n,01,objective,0.0,0.0,1.0
thing,n,12,objective,0.0,0.0,1.0
arch,v,01,objective,0.0,0.0,1.0
safety,n,05,objective,0.0,0.0,1.0
libellous,a,01,negative,0.0,1.0,0.0
together,a,01,positive,1.0,0.0,0.0
catch,n,09,objective,0.0,0.0,1.0
splendor,n,02,positive,1.0,0.0,0.0
religious,a,01,objective,0.0,0.0,1.0
undertaking,n,01,objective,0.0,0.0,1.0
phrase,n,01,objective,0.0,0.0,1.0
guy,n,01,objective,0.25,0.25,0.5
catch,n,04,positive,0.25,0.0,0.75
flat_solid,n,01,objective,0.0,0.0,1.0
arch,n,04,objective,0.0,0.0,1.0
guilt,n,02,negative,0.0,1.0,0.0
sheet,n,02,objective,0.0,0.0,1.0
judgement,n,07,objective,0.0,0.0,1.0
denigratory,a,01,negative,0.0,1.0,0.0
imperative_mood,n,01,objective,0.0,0.0,1.0
one_by_one,r,03,objective,0.0,0.0,1.0
ensnarl,v,01,negative,0.0,0.5,0.5
worth,n,03,objective,0.0,0.0,1.0
resile,v,02,objective,0.0,0.0,1.0
famed,a,01,positive,1.0,0.0,0.0
unspoilt,a,01,positive,1.0,0.0,0.0
boot,n,02,objective,0.0,0.0,1.0
parentage,n,03,objective,0.0,0.0,1.0
examination,n,02,objective,0.0,0.0,1.0
worthy,a,03,positive,1.0,0.0,0.0
unversed,a,01,negative,0.0,0.5,0.5
vex,v,03,negative,0.0,0.25,0.75
applause,n,01,positive,0.5,0.0,0.5
engage,v,10,objective,0.0,0.0,1.0
hot,a,15,positive,1.0,0.0,0.0
abandon,v,03,negative,0.0,0.25,0.75
kick,v,05,objective,0.0,0.0,1.0
electric_cell,n,01,objective,0.0,0.0,1.0
so,r,06,objective,0.0,0.0,1.0
upset,v,03,negative,0.0,1.0,0.0
cattiness,n,01,negative,0.0,1.0,0.0
arch,n,03,objective,0.0,0.0,1.0
kicking,n,02,objective,0.0,0.0,1.0
sensible,a,04,positive,1.0,0.0,0.0
nonfigurative,a,01,objective,0.0,0.0,1.0
source,n,01,objective,0.0,0.0,1.0
inflexible,a,01,objective,0.375,0.375,0.25
roofy,n,01,negative,0.0,1.0,0.0
mesh,n,02,objective,0.0,0.0,1.0
storm,n,02,negative,0.0,1.0,0.0
hanker,v,01,objective,0.375,0.375,0.25
gingery,a,01,objective,0.0,0.0,1.0
bastard,n,02,negative,0.0,1.0,0.0
zenith,n,01,objective,0.0,0.0,1.0
orchis,n,02,objective,0.0,0.0,1.0
dispose,v,02,objective,0.13,0.13,0.74
take,v,09,objective,0.125,0.125,0.75
flummox,v,01,negative,0.0,0.75,0.25
superannuated,a,03,negative,0.0,0.25,0.75
investing,n,01,objective,0.0,0.0,1.0
rush,n,05,positive,1.0,0.0,0.0
purple,a,02,negative,0.0,0.75,0.25
zest,n,02,objective,0.0,0.0,1.0
disbursement,n,01,objective,0.0,0.0,1.0
outline,n,02,objective,0.0,0.0,1.0
phrasal_idiom,n,01,objective,0.0,0.0,1.0
thing,n,09,objective,0.0,0.0,1.0
sweet,a,06,positive,1.0,0.0,0.0
mineworker,n,01,objective,0.0,0.0,1.0
advance,n,02,positive,1.0,0.0,0.0
take_hold_of,v,01,objective,0.0,0.0,1.0
polish,v,03,positive,1.0,0.0,0.0
bozo,n,02,objective,0.25,0.25,0.5
autumn,n,01,objective,0.0,0.0,1.0
go_on,v,03,objective,0.0,0.0,1.0
skilful,a,01,positive,1.0,0.0,0.0
empty,v,03,objective,0.0,0.0,1.0
semantic,a,01,objective,0.0,0.0,1.0
menacing,a,01,negative,0.0,1.0,0.0
raise,v,14,positive,1.0,0.0,0.0
difficulty,n,02,negative,0.0,1.0,0.0
corn,n,05,objective,0.0,0.0,1.0
investment,n,04,objective,0.0,0.0,1.0
principally,r,01,objective,0.0,0.0,1.0
sea_wolf,n,01,objective,0.0,0.0,1.0
rampant,a,01,negative,0.0,1.0,0.0
then,r,01,objective,0.0,0.0,1.0
wisdom,n,04,positive,1.0,0.0,0.0
suspend,v,01,objective,0.0,0.0,1.0
thing,n,02,objective,0.25,0.25,0.5
cameroon,n,01,objective,0.0,0.0,1.0
worthy,a,01,positive,1.0,0.0,0.0
soundness,n,02,positive,1.0,0.0,0.0
roundabout,n,01,objective,0.0,0.0,1.0
requirement,n,01,negative,0.0,0.25,0.75
perforate,v,01,objective,0.0,0.0,1.0
together,r,01,objective,0.0,0.0,1.0
genuine,a,03,objective,0.25,0.25,0.5
lump,n,02,objective,0.0,0.0,1.0
harmful,a,03,negative,0.0,1.0,0.0
require,v,01,objective,0.125,0.125,0.75
accommodate,v,04,objective,0.0,0.0,1.0
over-embellished,a,01,negative,0.0,0.75,0.25
come_on,v,03,positive,1.0,0.0,0.0
practiced,a,01,positive,1.0,0.0,0.0
worthy,a,02,positive,1.0,0.0,0.0
boot,n,06,objective,0.0,0.0,1.0
circle,n,04,objective,0.0,0.0,1.0
crappy,a,01,negative,0.0,1.0,0.0
manipulate,v,03,negative,0.0,1.0,0.0
marvel,v,01,positive,1.0,0.0,0.0
despicable,a,02,negative,0.0,1.0,0.0
real,a,02,objective,0.125,0.125,0.75
aloha_state,n,01,objective,0.0,0.0,1.0
fling,v,04,objective,0.13,0.13,0.74
export,v,02,objective,0.0,0.0,1.0
proficient,a,01,positive,1.0,0.0,0.0
demand,v,03,objective,0.125,0.125,0.75
pot_likker,n,01,objective,0.0,0.0,1.0
cast_aside,v,01,objective,0.13,0.13,0.74
smoothen,v,02,objective,0.0,0.0,1.0
commutation,n,04,objective,0.0,0.0,1.0
reminder,n,03,positive,0.25,0.0,0.75
bed_sheet,n,01,objective,0.0,0.0,1.0
flexible,a,03,positive,1.0,0.0,0.0
wonderment,n,01,positive,1.0,0.0,0.0
polish,n,04,objective,0.0,0.0,1.0
tanginess,n,01,objective,0.0,0.0,1.0
aloud,r,02,objective,0.0,0.0,1.0
elevate,v,01,positive,1.0,0.0,0.0
fervour,n,01,objective,0.38,0.38,0.24
good,a,21,positive,1.0,0.0,0.0
endorse,v,03,positive,0.5,0.0,0.5
hot,a,04,objective,0.0,0.0,1.0
unworthy,a,02,negative,0.0,1.0,0.0
genius,n,02,positive,1.0,0.0,0.0
falsify,v,02,negative,0.0,1.0,0.0
sweet,n,01,objective,0.0,0.0,1.0
imperative,a,01,negative,0.0,0.25,0.75
sheet,n,05,objective,0.0,0.0,1.0
sheet,n,06,objective,0.0,0.0,1.0
bang,n,04,positive,1.0,0.0,0.0
demand,v,04,negative,0.0,0.5,0.5
forsake,v,01,negative,0.0,1.0,0.0
valour,n,01,positive,1.0,0.0,0.0
flush,n,05,positive,1.0,0.0,0.0
100,n,01,objective,0.0,0.0,1.0
perdition,n,01,negative,0.0,1.0,0.0
hot,a,07,positive,1.0,0.0,0.0
ball,n,01,objective,0.0,0.0,1.0
origination,n,01,objective,0.0,0.0,1.0
just,a,04,positive,1.0,0.0,0.0
rearing,n,01,objective,0.0,0.0,1.0
so,r,05,objective,0.0,0.0,1.0
made,a,01,objective,0.0,0.0,1.0
thing,n,03,objective,0.0,0.0,1.0
wooing,n,01,positive,0.75,0.0,0.25
government,n,01,objective,0.0,0.0,1.0
fine,a,01,positive,1.0,0.0,0.0
actuate,v,01,objective,0.0,0.0,1.0
sensitive,a,03,objective,0.0,0.0,1.0
hillside,n,01,objective,0.0,0.0,1.0
engagement,n,06,objective,0.0,0.0,1.0
sexual_congress,n,01,objective,0.0,0.0,1.0
tummy,n,01,objective,0.0,0.0,1.0
image,v,01,objective,0.0,0.0,1.0
pedigree,n,01,objective,0.0,0.0,1.0
fickle,a,01,negative,0.0,1.0,0.0
orcinus_orca,n,01,objective,0.0,0.0,1.0
unknowledgeable,a,01,negative,0.0,1.0,0.0
hearten,v,01,positive,1.0,0.0,0.0
one_hundred,a,01,objective,0.0,0.0,1.0
prosper,v,02,positive,1.0,0.0,0.0
dissemble,v,01,negative,0.0,1.0,0.0
monitor,n,02,objective,0.0,0.0,1.0
government,n,03,objective,0.0,0.0,1.0
beat,v,22,negative,0.0,0.75,0.25
comprehensive,a,02,positive,0.25,0.0,0.75
wherefore,n,01,objective,0.0,0.0,1.0
client,n,01,objective,0.0,0.0,1.0
ugly,a,05,negative,0.0,1.0,0.0
zestfulness,n,01,positive,1.0,0.0,0.0
fruit,n,03,objective,0.0,0.0,1.0
ride_herd_on,v,01,objective,0.125,0.125,0.75
win_over,v,01,positive,0.5,0.0,0.5
grandeur,n,01,positive,1.0,0.0,0.0
corporation,n,02,objective,0.0,0.0,1.0
thud,n,01,objective,0.0,0.0,1.0
round,v,06,positive,1.0,0.0,0.0
misbehavior,n,01,negative,0.0,1.0,0.0
purple,v,01,objective,0.0,0.0,1.0
unhappiness,n,01,negative,0.0,1.0,0.0
rope,n,02,negative,0.0,1.0,0.0
slayer,n,01,negative,0.0,1.0,0.0
atmospheric_static,n,01,objective,0.0,0.0,1.0
volatile,a,02,negative,0.0,0.75,0.25
rescue,v,01,positive,1.0,0.0,0.0
somber,a,02,negative,0.0,0.25,0.75
blaze,n,03,negative,0.0,1.0,0.0
richness,n,02,positive,1.0,0.0,0.0
celebrated,a,01,positive,1.0,0.0,0.0
toss_out,v,01,objective,0.13,0.13,0.74
capable,a,05,positive,1.0,0.0,0.0
researcher,n,01,objective,0.0,0.0,1.0
misanthropic,a,01,negative,0.0,1.0,0.0
